origin_prompt,gold,prediction
阿司匹林吃了会不会让人想睡觉？,阿司匹林,"['阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林咀嚼片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片']"
吃阿莫西林的时候，我能喝酒吗？,阿莫西林,"['阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林肠溶片', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林片', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林咀嚼片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林分散片']"
如果我忘了吃卡托普利，应该立刻补吃吗？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
布洛芬吃了会不会让我体重增加？,布洛芬,"['布洛芬口服溶液', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬咀嚼片', '布洛芬胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬片', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬混悬液', '布洛芬颗粒', '布洛芬混悬液', '布洛芬缓释胶囊', '布洛芬软胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬糖浆']"
奥美拉唑对胃刺激大不大，我胃不太好。,奥美拉唑,"['奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '艾司奥美拉唑镁肠溶片', '奥美拉唑镁肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊']"
吃胰岛素的时候，需要避免吃某些食物吗？,胰岛素,"['胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '低精蛋白胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '赖脯胰岛素注射液', '人胰岛素注射液', '精蛋白人胰岛素注射液', '人胰岛素注射液', '赖脯胰岛素注射液', '门冬胰岛素注射液']"
如果我怀孕了，还能吃氟康唑吗？,氟康唑,"['氟康唑片', '氟康唑片', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑注射液', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '注射用氟康唑', '氟康唑颗粒', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊']"
阿司匹林吃了会不会影响我工作，比如开车或者操作机器？,阿司匹林,"['阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶胶囊', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片']"
布洛芬吃了会不会让我口渴或者皮肤干燥？,布洛芬,"['布洛芬口崩片', '布洛芬干混悬剂', '布洛芬口崩片', '布洛芬口服溶液', '布洛芬口崩片', '布洛芬口崩片', '布洛芬糖浆', '布洛芬糖浆', '布洛芬糖浆', '布洛芬口服溶液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬糖浆', '布洛芬糖浆', '布洛芬片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬糖浆', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬咀嚼片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊']"
如果我正在吃他汀类药物，还能吃阿司匹林吗？,阿司匹林,"['阿托伐他汀钙片', '阿司匹林片', '阿托伐他汀钙片', '瑞舒伐他汀钙胶囊', '阿托伐他汀钙片', '阿托伐他汀钙片', '阿司匹林片', '匹伐他汀钙片', '阿司匹林片', '匹伐他汀钙片', '阿托伐他汀钙片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '匹伐他汀钙片', '阿托伐他汀钙片', '阿托伐他汀钙胶囊', '匹伐他汀钙片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '匹伐他汀钙片', '阿司匹林片', '阿托伐他汀钙片', '阿托伐他汀钙片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '匹伐他汀钙片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '匹伐他汀钙片', '阿司匹林片']"
布洛芬吃了会不会让我心跳加快？,布洛芬,"['布洛芬片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释片', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬糖浆', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬颗粒', '布洛芬口服溶液']"
吃奥美拉唑的时候，有没有什么特别的注意事项？,奥美拉唑,"['奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用艾司奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊']"
如果我吃布洛芬后感觉不舒服，应该怎么办？,布洛芬,"['布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬片', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬缓释片', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊']"
布洛芬吃了会不会让我晚上睡不着？,布洛芬,"['布洛芬颗粒', '布洛芬片', '布洛芬颗粒', '布洛芬胶囊', '布洛芬混悬液', '布洛芬颗粒', '布洛芬缓释片', '布洛芬颗粒', '布洛芬混悬液', '布洛芬颗粒', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬颗粒', '布洛芬混悬液', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬混悬液', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬干混悬剂', '布洛芬缓释胶囊', '布洛芬混悬液', '布洛芬缓释片', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊']"
布洛芬吃了会不会让我便秘或者拉肚子？,布洛芬,"['布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬片', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬混悬液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬干混悬剂', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '小儿布洛芬栓', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒']"
如果我吃阿莫西林后感觉头晕，是不是应该停药？,阿莫西林,"['阿莫西林片', '阿莫西林颗粒', '阿莫西林肠溶片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林片', '阿莫西林干混悬剂', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林干混悬剂', '阿莫西林干混悬剂', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林分散片', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林颗粒']"
胰岛素有没有可能让我过敏？,胰岛素,"['胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '地特胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '地特胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '注射用人高血糖素', '人胰岛素注射液', '人胰岛素注射液', '门冬胰岛素注射液', '人胰岛素注射液']"
吃氟康唑的时候，需要定期检查身体吗？,氟康唑,"['氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑分散片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊']"
如果我吃卡托普利后出现了副作用，应该立刻停药吗？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
阿司匹林的副作用在老年人群中是否更常见？,阿司匹林,"['阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶缓释片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林咀嚼片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '注射用精氨酸阿司匹林', '阿司匹林片']"
在使用阿莫西林时，如何评估患者的肝肾功能以调整剂量？,阿莫西林,"['阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林片', '阿莫西林干混悬剂', '阿莫西林分散片', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林肠溶片', '注射用阿莫西林钠克拉维酸钾', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林干混悬剂', '硫酸阿米卡星注射液', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林片', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林分散片', '阿莫西林克拉维酸钾片', '阿莫西林片', '阿莫西林干混悬剂', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒']"
卡托普利与其他药物联合使用时，需要注意哪些潜在的相互作用？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '复方卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利注射液', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '复方卡托普利片', '卡托普利片', '复方卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
